
"1909542981071520247","2025-04-08T09:44:58.000Z","0","[Kalsium Vol. 4 ]
Assalamualaikum Wr. Wb. 
Halo Akang Teteh!
. 
Kalsium kali ini membahas mengenai RUU TNI yang kontroversial belakangan hari ini karena berpotensi melahirkan kembali dwifungsi ABRI yang sudah lama dihilangkan karena menimbulkan banyak kerugian bagi rakyat sipil https://t.co/1arLYdpxYK","1909542981071520247","https://pbs.twimg.com/media/GoAPNZPbIAAqxXl.jpg","","in","","0","1","0","https://x.com/HimakaUnpad/status/1909542981071520247","262628338","HimakaUnpad"
"1909501483483382194","2025-04-08T07:00:05.000Z","45","bawah sama sekali tidak terganggu sepanjang kebutuhan dasar terpenuhi.

yang atas (merasa) terganggu, sangar subyektif.

isu yang dibawa RUU TNI yang bahkan tidak bersinggungan langsung dengan kepentingannya.

hanya ikut2an RUU TNI = DwiFungsi Militer kembali (sdh dibantah sama","1909501483483382194","","","in","","0","4","19","https://x.com/aewin86/status/1909501483483382194","119691957","aewin86"
"1909526087912268244","2025-04-08T08:37:51.000Z","2","Blak-Blakan! Presiden Prabowo Jawab 6 Pemred: Kontroversi RUU TNI hingga Perang Dagang Trump

https://t.co/nf5vyr0Dgh","1909526087912268244","","","in","","0","0","0","https://x.com/KompasTV/status/1909526087912268244","71436318","KompasTV"
"1909979466404946311","2025-04-09T14:39:25.000Z","5","undur diri dari apaan? ngetik tolak RUU TNI aja gak pernah, berasa jadi bagian dari perjuangan, cuih. Lu tuh parasite di sistem demokrasi kita.","1909979466404946311","","","in","","0","0","0","https://x.com/hujanyangturun_/status/1909979466404946311","710280429442441216","hujanyangturun_"
"1909643821904019584","2025-04-08T16:25:41.000Z","15","Gw cmn mw nanya kpn revolusi besar ini dimulai? Modal 27jt org twitter doank kah?

Yakin JKW prabs bakal kepenggal? Atau ternyata abis mereka lengser malah diganti sosok lain?

Emank yakin bakal kejadian? RUU TNI aj masih disahkan.

Gausah fetish aneh2 de","1909643821904019584","","","in","","1","3","6","https://x.com/Ogaman888/status/1909643821904019584","1653767392433147906","Ogaman888"
"1909442960212767184","2025-04-08T03:07:32.000Z","9","Literally the same reaction i got when i watch prab interview kek anjir lu ngomong apaan opini rakyat dibilangin dibayar anjir buzzer lu tuh yg bayaran, mana jawaban urgensi ruu tni jelek bgt ARTGSHSHSHSHSAABB","1909442960212767184","","","in","","0","1","0","https://x.com/Nasyigoyen9/status/1909442960212767184","1025583578074075137","Nasyigoyen9"
"1909911324458377302","2025-04-09T10:08:38.000Z","1","Kancaku yang stupid masih aja kekeh dengan argumennya: “emang kebijakan pak prabowo apa sih yang bener-bener bawa dampak negatif? Kek ruu tni itu apa coba dampak negatif di RL nya? Ga ada kan? Aneh emg orang-orang”

Walah matane picek","1909911324458377302","","","in","","0","0","0","https://x.com/killxuaa/status/1909911324458377302","1173521260074004480","killxuaa"
"1909599626791092297","2025-04-08T14:09:14.000Z","242","@BosPurwa Memang dari awal kan PDIP mau gabung, hasto bisa lepas juga krn ada deal sama prabs (kayanya ada barter, suudzon gue yaa gajauh dari RUU TNI). Rakyat udah saatnya bikin poros baru.","1909609484387004496","","BosPurwa","in","","0","1","11","https://x.com/firstemper0r/status/1909609484387004496","163733652","firstemper0r"
"1909601792436146681","2025-04-08T13:38:40.000Z","0","Saya respect kalau ada siswa yang melek politik tentang RUU TNI. BESOK KITA BAHAS BERSAMA 🔥🔥

Andai pelajar sekolah seperti ini semua, pasti sudah revolusi 🔥🔥 https://t.co/SKQPrdCfyw","1909601792436146681","https://pbs.twimg.com/media/GoBEs_faYAAh6G0.jpg","","in","","0","0","0","https://x.com/Reychan_A/status/1909601792436146681","1139897984739491842","Reychan_A"
"1909561829883613591","2025-04-08T10:59:52.000Z","0","Yg dibawah mana mau mikir orang dikasih sembako aja ttd setuju ruu tni wkwk","1909561829883613591","","","in","","0","0","0","https://x.com/MinatozakiSkies/status/1909561829883613591","1125394980","MinatozakiSkies"
"1909812600298246472","2025-04-09T03:36:21.000Z","2","Presiden Prabowo Subianto buka suara soal pembahasan RUU TNI yang dinilai publik berjalan secara kilat alias sangat cepat.

/ #Prabowo #TNI 
https://t.co/5FiZPmhUmw","1909812600298246472","","","in","","1","2","2","https://x.com/kompascom/status/1909812600298246472","23343960","kompascom"
"1909573772623200369","2025-04-08T11:47:20.000Z","0","Tikus2 yg buru2 ngejar persetujuan RUU TNI &amp; RUU Polri gimana pak?","1909573772623200369","","","in","","0","0","0","https://x.com/saturnomeus/status/1909573772623200369","109559149","saturnomeus"
