conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,1909770568200863803,2025-04-09T00:49:19.000Z,1538,"Gue itu kaget waktu diundang bukber, soalnya lagi getol2nya kritik Pak @aniesbaswedan mulai dari soal Ormas hingga RUU TNI. Ini ketawa2 pun gara2 gue ngomong “Saya akan tetap mengkritisi Bapak ya,” yang dijawab “Hahaha iya dong, ini yg membedakan kita dengan yg lain.” https://t.co/Y54uRuBag3",1909770568200863803.1,https://pbs.twimg.com/media/GoDeMntbwAES6_R.jpg,Unnamed: 6,in,Unnamed: 8,3,12,153,https://x.com/kozirama/status/1909770568200863803,53360203,kozirama,1908855321931796780,2025-04-06T12:12:28.000Z,7624,"Wawancara dengan 6 pemimpin redaksi, yg dimoderatori host dari TVRI ini akan tayang besok sore di media masing2. Wawancara berlangsung 3 jam. Full on the record. Soal demonstrasi, RUU TNI, RUU Polri sampai kepala babi dan komunikasi pemerintah ditanyakan. Termasuk Tarif Trump😊",1908855321931796780.1,Unnamed: 5,411,366,1346,https://x.com/unilubis/status/1908855321931796780,85087815,unilubis,1912767564188418476,2025-04-17T07:18:19.000Z,11570,Presiden Prabowo Subianto telah resmi mengesahkan RUU TNI sejak sebelum lebaran 2025. Hal ini dikonfirmasi oleh Menteri Sekretaris Negara Prasetyo Hadi. https://t.co/Aa7wQEaPAP,1912767564188418476.1,https://pbs.twimg.com/media/GouC7OEacAIoTQ_.jpg,1170,739,2582,https://x.com/asumsico/status/1912767564188418476,829366551446818816,asumsico
1.9025658166186437e+18,2025-03-20T03:40:13.000Z,22362.0,💚 TUH SIDANG PARIPURNA PENGESAHAN RUU TNI DAH DIMULAI 😁😁😅 https://t.co/pW9rgScAjz,1.9025658166186437e+18,https://pbs.twimg.com/media/GmdFhvGWIAAcRKN.jpg,,in,,869.0,934.0,1350.0,https://x.com/tanyarlfes/status/1902565816618643585,1371650588.0,tanyarlfes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9016774386373228e+18,2025-03-17T16:50:07.000Z,0.0,"Mau ngaku, gue jaman SD semacam naksir sama Rachel Maryam yang sekarang ikutan rapat RUU TNI….",1.9016774386373228e+18,,,in,,0.0,0.0,0.0,https://x.com/fruzcnte/status/1901677438637322709,30158148.0,fruzcnte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.901724596820476e+18,2025-03-17T19:57:30.000Z,0.0,Kantor KontraS Didatangi 3 Orang Tak Dikenal usai Geruduk Rapat RUU TNI di Hotel https://t.co/770rKzl84h,1.901724596820476e+18,,,in,,0.0,0.0,0.0,https://x.com/MNCkoranSINDO/status/1901724596820475952,509946051.0,MNCkoranSINDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.903996527259079e+18,2025-03-24T02:25:21.000Z,502.0,"☆°Art Raffle°☆

🥇One winner will get bust up illust with this style⬇️

Rules:
1. Everyone can join (tidak usah follow)
2. Like &amp; RT
3. Reply dengan hastag⬇️

#TolakRUUTNI 
#TolakUUTNI
#TolakRevisiUUTNI
#TolakDwifungsiTNI
#PeringatanDarurat
#IndonesiaGelap

End: 30 Mar 2025 https://t.co/hDq4kDxmk0",1.903996527259079e+18,https://pbs.twimg.com/media/GmxavtFa8AALDey.jpg,,en,,3.0,289.0,431.0,https://x.com/artilerian/status/1903996527259078812,1.8211338863590072e+18,artilerian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.901663850509828e+18,2025-03-17T15:56:07.000Z,0.0,Nyesel gw liat video so botal berkaitan rapat RUU TNI. Sepanjang video cuma pgn muntah 🤢🤢🤢🤮🤮🤮,1.901663850509828e+18,,,in,,0.0,0.0,0.0,https://x.com/putraps/status/1901663850509828146,20998753.0,putraps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9017701785827576e+18,2025-03-17T22:58:38.000Z,0.0,ini gambaran kecil kalau RUU TNI disahkan,1.9017701785827576e+18,,,in,,0.0,0.0,0.0,https://x.com/wowadit/status/1901770178582757724,53648864.0,wowadit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9016707734898688e+18,2025-03-17T16:23:38.000Z,0.0,"Kenapa gak pada nyanyi ""terpesona, aku terpesona....."" aja sih kalian, daripada ngurusin RUU TNI 😰",1.9016707734898688e+18,,,in,,0.0,0.0,0.0,https://x.com/adhyreizki/status/1901670773489868851,93390346.0,adhyreizki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9016397564563133e+18,2025-03-17T14:20:23.000Z,0.0,Menko BG: RUU TNI Batasi Wewenang Militer di Instansi Sipil https://t.co/59A2xMol6R,1.9016397564563133e+18,,,in,,0.0,0.0,0.0,https://x.com/MediaVoi/status/1901639756456313258,1578222594.0,MediaVoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9017444620172083e+18,2025-03-17T21:16:27.000Z,1.0,"Mereka contoh Manusia2 SAMPAH yg di danai USAID organisasi Kriminal/Teroris terbesar di dunia yg tujuannya untuk Perpecahan Bangsa dgn alih alih Demokrasi/ HAM 

Yg menolak RUU TNI pasti Antek2 Mafia Koruptor, Geng PKI, Khilafah Teroris 

👉 @BivitriS @zainalamochtar @feriamsari",1.9017444620172083e+18,,,in,,0.0,0.0,0.0,https://x.com/romo_atheistan/status/1901744462017208383,1.7072963843476972e+18,romo_atheistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.901743410001957e+18,2025-03-17T21:12:16.000Z,0.0,"Polemik RUU TNI, Ini Kekhawatiran Wasekjen PB HMI jika Disahkan https://t.co/VK6kPLSVMv #RUUTNI",1.901743410001957e+18,,,in,,0.0,0.0,0.0,https://x.com/MNCkoranSINDO/status/1901743410001957233,509946051.0,MNCkoranSINDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9017092630699254e+18,2025-03-17T18:56:35.000Z,0.0,"Mereka yang pro itu apa sudah baca draft RUU TNI ?? Atau cuma modal siap perintah terus ngebacot di sosmed ?? 
#TolakRUUTNI",1.9017092630699254e+18,,,in,,0.0,0.0,0.0,https://x.com/_ketawainaja/status/1901709263069925431,272325423.0,_ketawainaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9017565595517996e+18,2025-03-17T22:04:31.000Z,0.0,"Barusan curutnya yang jadi backing judi sabung ayam di Lampung bertingkah, korban nyawa 3 orang polisi.

Dalam RUU TNI yg lagi dikebut utk disahkan jadi UU, tentara mau dikasih kuasa lebih utk menempati jabatan sipil.
RIP 🧠

#TolakRevisiUUTNI",1.9017565595517996e+18,,,in,,0.0,0.0,0.0,https://x.com/agharyakashva/status/1901756559551799677,147027326.0,agharyakashva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9017138987153492e+18,2025-03-17T19:15:00.000Z,0.0,"Fraksi PDIP di RUU TNI, Luruskan yang Tak Sesuai https://t.co/mUQAMAmeqs",1.9017138987153492e+18,,,in,,0.0,0.0,0.0,https://x.com/klikwarta_com/status/1901713898715349154,8.237790307678331e+17,klikwarta_com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9017762213122831e+18,2025-03-17T23:22:39.000Z,0.0,"SINDOscope - RUU TNI Tuai Polemik, Tetap Dikebut atau Dilanjut setelah Reses? https://t.co/rOqZGpX2B9",1.9017762213122831e+18,,,in,,0.0,0.0,0.0,https://x.com/PungPurwanto/status/1901776221312283099,131800607.0,PungPurwanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.901753027285152e+18,2025-03-17T21:50:29.000Z,0.0,"mbuh kebetulan po ra. pas rame ruu tni kok lagi rame juga kasus penembakan. tangerang, lampung, aceh. ngeri tenan.",1.901753027285152e+18,,,in,,0.0,0.0,0.0,https://x.com/fa_fifu/status/1901753027285152121,1.2743202694195323e+18,fa_fifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9028550959829284e+18,2025-03-20T22:49:42.000Z,1654.0,"Halo! Kalian ada yg masih gangerti ga sama kenapa #TolakRUUTNI muncul? Basically, kalo RUU TNI ini disahkan kita bakal balik ke orde baru!

Iya! Kita bakal dibungkam lagi teman-teman.

Dan yg wow lagi? Udah sah loh!😄✨

Makanya banyak yg demo guys, negara kita ga baik baik aja..",1.9028550959829284e+18,,,in,,3.0,13.0,529.0,https://x.com/Quiver_R011/status/1902855095982928273,1.4984930644567695e+18,Quiver_R011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9016996488066831e+18,2025-03-17T18:18:22.000Z,1.0,Atensi kita ke RUU TNI aja deh dari pada ani ani itu 😩,1.9016996488066831e+18,,,in,,0.0,0.0,0.0,https://x.com/masitamasita/status/1901699648806683030,135342728.0,masitamasita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9016797738202688e+18,2025-03-17T16:59:24.000Z,0.0,"Sufmi Dasco Ahmad Tegaskan Revisi RUU TNI Hanya Bahas Tiga Pasal, Bantah Pembahasan Diam-diam #indoneisiajurnalis  https://t.co/kZPzc61vP6",1.9016797738202688e+18,,,in,,0.0,0.0,0.0,https://x.com/INJnews/status/1901679773820268888,1.283567882585006e+18,INJnews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9017505671329098e+18,2025-03-17T21:40:42.000Z,0.0,berita loreng ijo nembakin orang barengan sm isu ruu tni...lawak bgt aduh🤡,1.9017505671329098e+18,,,in,,0.0,0.0,0.0,https://x.com/ch3miscry/status/1901750567132909766,1.2681695238923756e+18,ch3miscry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9020650285321748e+18,2025-03-18T18:30:16.000Z,8773.0,"JOGJA MEMANGGIL UNTUK GAGALKAN RUU TNI 🔥

Seruan Aksi bagi seluruh masyarakat Jogja untuk bersama-sama #GagalkanRUUTNI

Hari: Rabu, 19 Maret 2025

Pukul: 15.30

Titik Aksi: Museum TNI Jl. Cik Ditiro

Dilanjutkan teklap di Bonbin UGM

#JogjaMemanggil
#TolakRUUTNI https://t.co/BoeiU01DFc",1.9020650285321748e+18,https://pbs.twimg.com/media/GmV7YMVasAAhQ15.jpg,,in,,58.0,110.0,3999.0,https://x.com/barengwarga/status/1902065028532174968,1.8505589717799567e+18,barengwarga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9016795733451205e+18,2025-03-17T16:58:36.000Z,0.0,"Orang yang gw kenal suka koar2 sama masalah RUU, dan suka ikut demo kenapa sekarang diem aja pas ada RUU TNI?

Ohhh karna bapaknya anggota TNI, jadi takut?atau karna menguntungkan buat bapaknya jadi diem aja?",1.9016795733451205e+18,,,in,,0.0,0.0,0.0,https://x.com/skaters8oi/status/1901679573345120461,1019350596.0,skaters8oi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9024752176431718e+18,2025-03-19T21:40:12.000Z,220.0,"RUU TNI bukan sekadar revisi, tetapi ancaman terhadap prinsip dasar supremasi sipil. Jika disahkan, ini akan membuka jalan bagi militer untuk kembali berperan di luar fungsi pertahanan, menciptakan preseden berbahaya bagi demokrasi dan tata kelola negara. Reformasi mengajarkan",1.9024752176431718e+18,,,in,,1.0,2.0,113.0,https://x.com/bagemeee/status/1902475217643171906,1.561404776289796e+18,bagemeee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9026968945829238e+18,2025-03-21T04:37:37.000Z,661.0,Jangan lupa #TolakRevisiUUTNI #TolakUUTNI #TolakDwifungsiABRI,1.9029426485221174e+18,,masturbadthing,in,,0.0,0.0,6.0,https://x.com/masturbadthing/status/1902942648522117319,1.237320540781568e+18,masturbadthing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9016553787332526e+18,2025-03-17T15:22:27.000Z,17.0,"Seharusnya ketika RUU TNI sedang dibahas, hal-hal seperti ini jangan sampai kejadian

Bagaimana ceritanya 3 Polisi Tewas saat penggrebekan Judi Sabung Ayam diduga milik Anggota TNI?

Bagaimana rakyat bisa percaya kepada TNI bila situasi di atas panas, dibawah juga mencekam? https://t.co/HpbYn66pFb",1.9016553787332526e+18,https://pbs.twimg.com/media/GmQJfRBbYAEMGDC.jpg,,in,,0.0,3.0,10.0,https://x.com/jonrus18/status/1901655378733252632,1.604044121856807e+18,jonrus18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9017734539776742e+18,2025-03-17T23:11:39.000Z,0.0,Ruu tni pengalihan isu sebelah kah?,1.9017734539776742e+18,,,in,,0.0,0.0,0.0,https://x.com/dituduhfakboy/status/1901773453977674159,1.1750462855999857e+18,dituduhfakboy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.901777328562377e+18,2025-03-17T23:27:03.000Z,3.0,Baru kelar kerja jam segini wkwkwkw dasar ruu tni,1.901777328562377e+18,,,in,,0.0,0.0,0.0,https://x.com/amahlzing/status/1901777328562377074,29552875.0,amahlzing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.902570521772094e+18,2025-03-20T03:58:55.000Z,9572.0,Nekat‼️RUU TNI telah disahkan menjadi UU. #TolakRUUTNI https://t.co/IfAAe0bEXq,1.902570521772094e+18,https://pbs.twimg.com/ext_tw_video_thumb/1902570497575165952/pu/img/xJN9OovsAzwP8P0C.jpg,,in,,2202.0,365.0,4164.0,https://x.com/remotivi/status/1902570521772093879,172750034.0,remotivi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.901762673135731e+18,2025-03-17T22:28:48.000Z,0.0,"Benar Pak Mahfud, mereka yang menolak RUU TNI itu, Kata yang benar ditidakkan, Rahmat Tuhan dilarikan.",1.901762673135731e+18,,,in,,0.0,0.0,0.0,https://x.com/Jennifer_bogota/status/1901762673135730891,9.32188374999253e+17,Jennifer_bogota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9029602561054518e+18,2025-03-21T05:47:35.000Z,884.0,"EXO-Ls, we know the power of our voices, right? 🗣️✨

Sekarang saatnya untuk speak up! Tolak RUU TNI yang disusun diam-diam, jangan sampai kebebasan kita di media sosial juga dibungkam!

RT &amp; suarakan! 🚨

#TolakRUUTNI
#TolakRevisiUUTNI
#TolakDwifungsiABRI 
#TolakRUUPolri https://t.co/NIixHscOUx",1.9029602561054518e+18,https://pbs.twimg.com/media/GmisQnBaMAAnijk.jpg,,in,,15.0,176.0,612.0,https://x.com/aeribase/status/1902960256105451859,839092116.0,aeribase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.901673259168576e+18,2025-03-17T16:33:31.000Z,9.0,"Lg heboh penolakan RUU TNI, nongol lagi oknum TNI main rambo ke agg Polri, 2 meninggoy saat penggebrekan sabung ayam yang diduga milik Kopka Basar dan Peltu Lubis. 

https://t.co/Xw8d4P9EGF https://t.co/Un3mVeY6ms",1.901673259168576e+18,https://pbs.twimg.com/media/GmQZvv5aMAQt2Yo.jpg,,in,,0.0,1.0,4.0,https://x.com/Dharma_tc/status/1901673259168576048,1.2600615047678362e+18,Dharma_tc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.901668351509971e+18,2025-03-17T16:14:00.000Z,8.0,"Dh gue mau turu, thanks everybody and good night cause besok gabakal bahas soal fandom karena masuk kelas &amp; pasti balik ke bahasan tentang Goverment + mari kita tolak RUU TNI, RUU Polri &amp; RUU Kejaksaan✌🏾😉",1.901668351509971e+18,,,in,,0.0,1.0,2.0,https://x.com/anonymous_yasha/status/1901668351509970976,1.594202850824835e+18,anonymous_yasha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9019228892278047e+18,2025-03-18T09:05:27.000Z,19692.0,"🚨 PANGGILAN DARURAT! 🚨
📢 RUU TNI Diam-Diam Mau Disahkan!

DPR berencana membawa RUU TNI ke rapat paripurna pada 20 Maret 2025, tinggal 2 hari lagi! 

Jika ini lolos, kita akan menghadapi:
⚠️ Kembalinya Dwi Fungsi ABRI – Militer bakal masuk lagi ke jabatan sipil &amp; BUMN.
⚠️ https://t.co/KrGIOe4NRe",1.9019228892278047e+18,https://pbs.twimg.com/media/GmT8yOLaYAAqxX4.jpg,,in,,742.0,220.0,17225.0,https://x.com/barengwarga/status/1901922889227804792,1.8505589717799567e+18,barengwarga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9024239102239007e+18,2025-03-19T18:16:20.000Z,1136.0,"Suara kita menentukan masa depan Indonesia kedepannya!

#TolakRUUTNI 
#TolakRUUTNI
#TolakRUUTNI",1.9024239102239007e+18,,,in,,1.0,8.0,501.0,https://x.com/txtdrbekasi/status/1902423910223900715,1.2513099314933555e+18,txtdrbekasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9015241345444375e+18,2025-03-17T06:40:56.000Z,16237.0,"Siaran Pers

Petisi Tokoh dan Masyarakat Sipil
Tolak Kembalinya Dwifungsi melalui Revisi UU TNI

#TolakRUUTNI 

https://t.co/SJHw92R2sA https://t.co/673qsvb1G9",1.9015241345444375e+18,https://pbs.twimg.com/media/GmOSHpVaAAAA6bk.jpg,,in,,113.0,114.0,6756.0,https://x.com/KontraS/status/1901524134544437622,203158484.0,KontraS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.904588146513478e+18,2025-03-25T17:36:14.000Z,3267.0,#TolakRUUTNI #TolakDwifungsiABRI #TolakRevisiUUTNI #Indonesia #TolakRUUPolri #IndonesiaGelap https://t.co/hLSYA6Qsru,1.904588146513478e+18,https://pbs.twimg.com/media/Gm500rlbYAEY7vF.jpg,,qme,,24.0,103.0,2271.0,https://x.com/senjatanuklir/status/1904588146513477941,1.0804813766237225e+18,senjatanuklir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9012879397302277e+18,2025-03-16T15:02:23.000Z,409.0,"Kalau kamu setuju untuk #TolakRUUTNI , kamu juga bisa tandatangani petisi ini agar sampai ke @DPR_RI dan @prabowo 

https://t.co/rg5iRXGg05",1.9012879397302277e+18,,,in,,21.0,8.0,365.0,https://x.com/YLBHI/status/1901287939730227662,222346474.0,YLBHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9022631672056998e+18,2025-03-19T07:37:36.000Z,6340.0,"🚨 SERUAN #TolakRUUTNI 🚨

Waktu kita hanya tersisa 24 jam.

RUU ini bukan cuma soal TNI dapat jabatan sipil. Ini soal militer makin leluasa ngurus ekonomi, pemerintahan, bahkan kehidupan kita. Jangan kaget kalau besok lagu K-Pop &amp; musik Barat dibredel karena “gak Pancasilais.” https://t.co/cu8U2foi83",1.9022631672056998e+18,https://pbs.twimg.com/media/GmYyRPxa8AAdU1P.jpg,,in,,97.0,139.0,5145.0,https://x.com/barengwarga/status/1902263167205699747,1.8505589717799567e+18,barengwarga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9020662003871583e+18,2025-03-18T18:34:55.000Z,13529.0,"Alasan mengapa RUU TNI (Revisi Undang-Undang Tentara Nasional Indonesia) sebaiknya ditolak.

{sebuah utas singkat}

#TolakRUUTNI https://t.co/aKlAk5yldT",1.9020662003871583e+18,https://pbs.twimg.com/media/GmV9h7CawAA7oUb.jpg,,in,,82.0,80.0,6418.0,https://x.com/neohistoria_id/status/1902066200387158220,1.4953262481005896e+18,neohistoria_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9015853429787407e+18,2025-03-17T10:44:10.000Z,521.0,"Pernyataan sikap tokoh publik dan jaringan masyarakat sipil untuk menolak dwifungsi melalui RUU TNI

https://t.co/ft4hCdlyOF

#TolakRUUTNI https://t.co/fAEJRYWgkt",1.9015853429787407e+18,https://pbs.twimg.com/media/GmPJyXBbEAAhmpt.jpg,,in,,2.0,1.0,279.0,https://x.com/YLBHI/status/1901585342978740688,222346474.0,YLBHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9022952895387566e+18,2025-03-19T09:45:14.000Z,7947.0,"💚 tolong sebarkan dan ramaikah hashtag ini. ayo  kita fokus ke topik tolak RUU TNI dahulu. jangan sampai kita balik ke orde baru!

#️⃣TolakRUUTNI
#️⃣TolakRUUTNI
#️⃣TolakRUUTNI
#️⃣TolakRUUTNI
#️⃣TolakRUUTNI https://t.co/pZpoJNohmw",1.9022952895387566e+18,https://pbs.twimg.com/media/GmZPe_jWgAAwt_R.jpg,,in,,82.0,765.0,4283.0,https://x.com/tanyarlfes/status/1902295289538756679,1371650588.0,tanyarlfes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9025703608911754e+18,2025-03-20T03:58:16.000Z,371.0,"RUU TNI dah ketok palu. Ga ad faksi yg nolak. Poin2 krusial:
-Perluasan wilayah
-Perpanjangan usia pensiun
-Penambahan tugas di area nonmiliter

Aksi selanjutny bukan lg pertarungan, tp perang. Gerakan sipil &amp; mahasiswa akan menghadapi hari2 yg lebih pelik dr sblmny.
#TolakRUUTNI",1.9025703608911754e+18,,,in,,6.0,2.0,188.0,https://x.com/rgantas/status/1902570360891175356,1492990375.0,rgantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9037726512709348e+18,2025-03-23T11:35:45.000Z,204.0,"Malang🔥
#TolakRUUTNI 
#TolakRevisiUUTNI 
#TolakRUUPolri 
#TolakRUUKejaksaan 
#TolakDwifungsiTNI 
#IndonesiaGelap https://t.co/GbNnLv6LfD",1.9037726512709348e+18,https://pbs.twimg.com/media/GmuPIhBbsAAybdt.jpg,,tl,,0.0,17.0,54.0,https://x.com/hollydestinyy/status/1903772651270934907,1.1326700218706739e+18,hollydestinyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9026176313767324e+18,2025-03-20T07:06:06.000Z,27720.0,"BOLEHKAH REMAJA BERSUARA?

#ArtistBersuara #TolakRevisiUUTNI #TolakDwifungsiABRI #TolakUUTNI https://t.co/OR6smMkPR3",1.9026176313767324e+18,https://pbs.twimg.com/media/Gmd0pQ2aYAAlyTE.jpg,,in,,142.0,827.0,11962.0,https://x.com/Mikaeladesu1/status/1902617631376732500,1.4732781975715471e+18,Mikaeladesu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9022631672811973e+18,2025-03-19T07:37:36.000Z,8821.0,"🚨 SERUAN #TolakRUUTNI 🚨

Waktu kita hanya tersisa 24 jam.

RUU ini bukan cuma soal TNI dapat jabatan sipil. Ini soal militer makin leluasa ngurus ekonomi, pemerintahan, bahkan kehidupan kita. Jangan kaget kalau besok lagu K-Pop &amp; musik Barat dibredel karena “gak Pancasilais.” https://t.co/VFjzmX05Ch",1.9022631672811973e+18,https://pbs.twimg.com/media/GmYyRPxa8AAdU1P.jpg,,in,,147.0,227.0,7394.0,https://x.com/barengwarga/status/1902263167281197343,1.8505589717799567e+18,barengwarga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9039953615823058e+18,2025-03-24T02:20:43.000Z,2160.0,"udah 4 hari setelah ruu tni disahkan, udah saatnya kita kompak mau 01 02 03 untuk fokus nyerang ke atas, nyerang pemerintah.

#TolakRUUTNI #TolakRevisiUUTNI #KembalikanTNIkeBarak",1.9039953615823058e+18,,,in,,6.0,0.0,540.0,https://x.com/m4retha/status/1903995361582305711,1.4917737172441825e+18,m4retha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9163899089164088e+18,2025-04-27T07:12:13.000Z,0.0,Akibat RUU TNI disahkan. https://t.co/ynfN0h9nkw,1.9163899089164088e+18,https://pbs.twimg.com/ext_tw_video_thumb/1916389862124728320/pu/img/ZmNn7yv3FKEpKtp-.jpg,,in,,0.0,0.0,0.0,https://x.com/Fikri_bro18/status/1916389908916408748,1.1426569894087926e+18,Fikri_bro18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9166289220722854e+18,2025-04-27T23:01:58.000Z,418.0,"Klo ini ternyata cuma settingan, si cewek dibayar KDM buat 'kritik' kebijakan dia biar namanya naik lagi, kocak sih 😂 tujuan org2 KIM+ biar netizen lupain real issue kyk ruu tni,  pager di laut, mafia tanah yg bakar rmh warga berhasil--",1.9166289220722854e+18,,,in,,2.0,2.0,173.0,https://x.com/sausleepy/status/1916628922072285379,1.6189886359148954e+18,sausleepy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9162451803968307e+18,2025-04-26T21:37:07.000Z,163.0,kisi2 UU TNI dan RUU Polri..,1.9162451803968307e+18,,,in,,0.0,2.0,101.0,https://x.com/piyopikavet/status/1916245180396830832,62059706.0,piyopikavet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.916008634796196e+18,2025-04-26T05:57:10.000Z,0.0,"RUU TNI yang baru jadi gebrakan luar biasa! Kini TNI punya mandat kuat untuk ikut perang lawan narkotika yang hancurkan masa depan anak bangsa. Generasi muda harus diselamatkan, dan TNI siap jadi garda terdepan bersama rakyat demi Indonesia bersih narkoba!
 #TNIAntiNarkoba https://t.co/eQ3kOcAhIm",1.916008634796196e+18,https://pbs.twimg.com/amplify_video_thumb/1916008472157818881/img/IO3GDU2ax-fnHKjh.jpg,,in,,0.0,0.0,0.0,https://x.com/carolinede49544/status/1916008634796196123,1.8815491131516355e+18,carolinede49544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9160614070634788e+18,2025-04-26T09:26:52.000Z,0.0,"RUU TNI yang baru jadi gebrakan luar biasa! Kini TNI punya mandat kuat untuk ikut perang lawan narkotika yang hancurkan masa depan anak bangsa. Generasi muda harus diselamatkan, dan TNI siap jadi garda terdepan bersama rakyat demi Indonesia bersih narkoba! https://t.co/x2iTcgTWSj",1.9160614070634788e+18,https://pbs.twimg.com/amplify_video_thumb/1916060935980191744/img/pBlCElRnc1roMskS.jpg,,in,,0.0,0.0,0.0,https://x.com/EsesMae/status/1916061407063478666,1.6630853468323922e+18,EsesMae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9157061585241009e+18,2025-04-26T08:12:27.000Z,0.0,"@wayangtl Nih. In this economy, some couples choose to breakup because of this. Kalo dari post yang sering lewat ya, ss-an cewek komplen soal opini cowoknya. Kek dulu tuh, putus perkara demo RUU TNI https://t.co/t8KoCkk5S8",1.9160426801502456e+18,https://pbs.twimg.com/media/GpcmqdDbEAIMT7I.jpg,wayangtl,in,,0.0,0.0,0.0,https://x.com/InaFara1/status/1916042680150245660,1.1933750357313004e+18,InaFara1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
